Property ID,BHK,Bathrooms,Area,Furnished Status,Lawn,Lift,Swimming Pool,Gym,Car Parking,Fresh Water Supply,Regular Electricity,Price,Price per sq. ft.
PROP-10518,4,5,3692,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,49723856,13468
PROP-10519,3,3,2406,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,21269040,8840
PROP-10520,2,3,1247,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,9861276,7908
PROP-10521,3,3,1827,Fully Furnished,No,No,No,No,Open,Yes,Yes,14705523,8049
PROP-10522,4,4,3001,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,No,Yes,41173720,13720
PROP-10523,2,2,934,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,12008438,12857
PROP-10524,2,2,912,Unfurnished,No,No,Yes,Yes,Open,Yes,Yes,10314720,11310
PROP-10525,3,4,2544,Unfurnished,No,No,No,No,Covered,Yes,Yes,26088720,10255
PROP-10526,2,2,1268,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,15479744,12208
PROP-10527,3,3,2266,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,19283660,8510
PROP-10528,2,2,1369,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,13067105,9545
PROP-10529,3,3,2275,Unfurnished,Yes,Yes,No,No,Open,Yes,Yes,26481000,11640
PROP-10530,3,3,2353,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,22529975,9575
PROP-10531,2,3,1238,Unfurnished,No,No,No,No,Open,Yes,Yes,8445636,6822
PROP-10532,3,3,2315,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,17209710,7434
PROP-10533,2,2,1327,Fully Furnished,Yes,Yes,Yes,Yes,Open,No,Yes,18065778,13614
PROP-10534,1,1,555,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,4965585,8947
PROP-10535,2,2,1100,Semi-Furnished,No,Yes,No,No,Open,Yes,No,8053100,7321
PROP-10536,3,3,2598,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,29375586,11307
PROP-10537,5,6,5913,Unfurnished,Yes,Yes,No,No,Covered,Yes,No,44560368,7536
PROP-10538,2,2,1361,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,12498063,9183
PROP-10539,1,2,774,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,7525602,9723
PROP-10540,2,3,1391,Semi-Furnished,No,No,No,No,Open,Yes,Yes,10164037,7307
PROP-10541,1,2,519,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,5273559,10161
PROP-10542,5,5,9516,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,118455168,12448
PROP-10543,3,3,2409,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,26168967,10863
PROP-10544,2,3,1334,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,13497412,10118
PROP-10545,3,3,2468,Semi-Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,20501676,8307
PROP-10546,3,3,2529,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,21033693,8317
PROP-10547,3,4,1924,Semi-Furnished,No,Yes,No,Yes,Covered,No,Yes,21358324,11101
PROP-10548,3,4,2137,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,24460102,11446
PROP-10549,3,3,2172,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,22406352,10316
PROP-10550,3,4,2324,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,29170848,12552
PROP-10551,2,2,1235,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,11557130,9358
PROP-10552,2,2,1014,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,11479494,11321
PROP-10553,2,3,1282,Fully Furnished,No,Yes,No,Yes,Covered,No,Yes,12952046,10103
PROP-10554,1,1,527,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,5401750,10250
PROP-10555,5,6,9614,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,117627290,12235
PROP-10556,2,2,1145,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,10720635,9363
PROP-10557,2,3,1100,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,11583000,10530
PROP-10558,3,3,1980,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,19291140,9743
PROP-10559,2,2,1141,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,10938767,9587
PROP-10560,5,6,8808,Unfurnished,Yes,Yes,No,No,Private Garage,Yes,Yes,84301368,9571
PROP-10561,3,3,1865,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,21277785,11409
PROP-10562,4,4,3737,Fully Furnished,Yes,Yes,Yes,Yes,Covered,No,No,41626443,11139
PROP-10563,3,3,2431,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,20787481,8551
PROP-10564,3,4,2074,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,No,20698520,9980
PROP-10565,2,3,1440,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,14639040,10166
PROP-10566,1,2,636,Semi-Furnished,Yes,Yes,No,No,Open,Yes,Yes,7560132,11887
PROP-10567,2,3,1043,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,8261603,7921
PROP-10568,3,3,2596,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,18519864,7134
PROP-10569,5,6,7689,Fully Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,102794241,13369
PROP-10570,2,2,1229,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,13198231,10739
PROP-10571,2,3,1339,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,8817315,6585
PROP-10572,2,3,1371,Semi-Furnished,No,Yes,No,No,Covered,Yes,No,11761809,8579
PROP-10573,3,4,1629,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,20075796,12324
PROP-10574,4,5,2953,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,34993050,11850
PROP-10575,2,2,1254,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,14762088,11772
PROP-10576,2,3,1030,Unfurnished,No,No,No,Yes,Covered,Yes,Yes,7929970,7699
PROP-10577,5,5,7130,Unfurnished,Yes,No,Yes,Yes,Private Garage,Yes,Yes,73724200,10340
PROP-10578,3,4,2441,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,21597968,8848
PROP-10579,3,3,1634,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,No,14668418,8977
PROP-10580,4,5,3928,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,40085240,10205
PROP-10581,3,3,2030,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,16822610,8287
PROP-10582,2,2,1094,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,13095180,11970
PROP-10583,2,2,969,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,11621217,11993
PROP-10584,5,5,7029,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,94448673,13437
PROP-10585,3,4,2329,Unfurnished,No,Yes,No,Yes,Covered,Yes,No,16836341,7229
PROP-10586,3,3,2288,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,17002128,7431
PROP-10587,3,3,2320,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,23320640,10052
PROP-10588,3,3,2542,Fully Furnished,No,Yes,No,No,Covered,No,Yes,30994606,12193
PROP-10589,2,2,942,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,9748758,10349
PROP-10590,3,4,2483,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,23481731,9457
PROP-10591,3,4,1715,Unfurnished,Yes,Yes,Yes,Yes,Open,Yes,Yes,17872015,10421
PROP-10592,3,4,1773,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,16941015,9555
PROP-10593,2,3,1402,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,17970836,12818
PROP-10594,3,3,2296,Semi-Furnished,No,No,No,Yes,Covered,Yes,Yes,16836568,7333
PROP-10595,1,1,734,Fully Furnished,No,No,No,Yes,,Yes,Yes,5971090,8135
PROP-10596,5,5,7708,Unfurnished,Yes,Yes,No,No,Covered,No,Yes,65548832,8504
PROP-10597,5,5,7742,Fully Furnished,Yes,No,No,No,Covered,Yes,No,78558074,10147
PROP-10598,3,3,1783,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,12108353,6791
PROP-10599,1,1,636,Semi-Furnished,No,No,No,No,,Yes,Yes,5866464,9224
PROP-10600,2,2,1308,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,10308348,7881
PROP-10601,3,4,1821,Unfurnished,No,Yes,No,Yes,Covered,Yes,No,10711122,5882
PROP-10602,3,4,2189,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,22905696,10464
PROP-10603,4,5,4277,Unfurnished,Yes,Yes,Yes,Yes,Covered,No,Yes,42320915,9895
PROP-10604,5,5,6842,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,80393500,11750
PROP-10605,2,3,1012,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,11413336,11278
PROP-10606,3,3,2109,Fully Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,27676407,13123
PROP-10607,3,3,1606,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,18786988,11698
PROP-10608,3,3,1663,Semi-Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,16945970,10190
PROP-10609,2,3,1029,Semi-Furnished,Yes,No,No,No,Open,Yes,Yes,11410581,11089
PROP-10610,4,5,4649,Unfurnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,54695485,11765
PROP-10611,2,3,1257,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,13257579,10547
PROP-10612,5,6,9383,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,91493633,9751
PROP-10613,2,2,1418,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,16766432,11824
PROP-10614,2,2,1001,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,9651642,9642
PROP-10615,3,3,2506,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,24749256,9876
PROP-10616,4,4,3080,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,25533200,8290
PROP-10617,4,4,4666,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,38055896,8156
PROP-10618,2,3,1266,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,10295112,8132
PROP-10619,1,1,643,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,5886022,9154
PROP-10620,1,1,524,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,4739580,9045
PROP-10621,3,3,2299,Semi-Furnished,No,Yes,No,No,Covered,Yes,No,15069945,6555
PROP-10622,4,4,3195,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,35819145,11211
PROP-10623,4,4,4677,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,42266049,9037
PROP-10624,5,6,6246,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,58593726,9381
PROP-10625,3,3,1904,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,18598272,9768
PROP-10626,2,2,1092,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,11324040,10370
PROP-10627,1,1,698,Semi-Furnished,Yes,Yes,No,Yes,Open,Yes,Yes,8238494,11803
PROP-10628,3,3,2232,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,14566032,6526
PROP-10629,1,2,486,Unfurnished,No,Yes,No,No,Open,Yes,Yes,4200984,8644
PROP-10630,2,3,1423,Unfurnished,No,Yes,No,No,Open,Yes,Yes,14202963,9981
PROP-10631,4,4,3320,Semi-Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,36978160,11138
PROP-10632,5,6,6024,Semi-Furnished,Yes,Yes,Yes,Yes,Private Garage,No,Yes,61288176,10174
PROP-10633,5,5,9862,Fully Furnished,Yes,Yes,No,No,Private Garage,No,No,119843024,12152
PROP-10634,2,3,1228,Semi-Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,9289820,7565
PROP-10635,2,2,1043,Unfurnished,No,No,Yes,Yes,Open,Yes,Yes,8883231,8517
PROP-10636,2,2,1165,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,10420925,8945
PROP-10637,2,3,1107,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,14891364,13452
PROP-10638,4,4,4848,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,47529792,9804
PROP-10639,2,2,1090,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,8938000,8200
PROP-10640,2,3,1092,Unfurnished,Yes,Yes,No,Yes,Open,Yes,Yes,11466000,10500
PROP-10641,2,3,1364,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,14186964,10401
PROP-10642,3,4,2026,Unfurnished,No,Yes,No,No,Covered,No,Yes,14386626,7101
PROP-10643,3,3,2564,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,25839992,10078
PROP-10644,3,3,2492,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,22099056,8868
PROP-10645,1,2,703,Semi-Furnished,No,Yes,Yes,Yes,,Yes,Yes,6369180,9060
PROP-10646,2,2,1033,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,13034394,12618
PROP-10647,4,5,3085,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,32688660,10596
PROP-10648,3,4,2495,Unfurnished,No,No,No,No,Open,Yes,Yes,23163580,9284
PROP-10649,2,2,946,Unfurnished,No,No,No,No,Covered,Yes,Yes,10868594,11489
PROP-10650,2,2,1093,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,11619683,10631
PROP-10651,2,3,1253,Fully Furnished,No,No,No,No,Open,Yes,Yes,10104192,8064
PROP-10652,3,4,1786,Semi-Furnished,Yes,No,No,Yes,Covered,Yes,Yes,14673776,8216
PROP-10653,3,3,2095,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,15903145,7591
PROP-10654,4,5,4487,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,46830819,10437
PROP-10655,2,2,1307,Unfurnished,No,Yes,Yes,Yes,Covered,No,Yes,11804824,9032
PROP-10656,2,3,1309,Fully Furnished,No,Yes,Yes,Yes,Covered,Yes,No,14688289,11221
PROP-10657,4,5,3200,Fully Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,46057600,14393
PROP-10658,2,3,1063,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,10975475,10325
PROP-10659,3,3,2283,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,23065149,10103
PROP-10660,1,1,629,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,7064299,11231
PROP-10661,4,4,4687,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,54594176,11648
PROP-10662,2,3,907,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,6847850,7550
PROP-10663,2,2,971,Unfurnished,No,Yes,No,No,Covered,No,Yes,8052503,8293
PROP-10664,2,2,1102,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,10963798,9949
PROP-10665,3,4,1705,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,14697100,8620
PROP-10666,2,3,1100,Semi-Furnished,Yes,No,No,Yes,Open,Yes,Yes,11289300,10263
PROP-10667,3,3,2597,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,29938216,11528
PROP-10668,2,2,1222,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,12965420,10610
PROP-10669,1,1,495,Unfurnished,Yes,Yes,No,No,,Yes,Yes,5628150,11370
PROP-10670,3,4,2476,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,No,19664392,7942
PROP-10671,2,2,1254,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,10346754,8251
PROP-10672,3,4,2381,Semi-Furnished,No,No,Yes,Yes,Covered,Yes,Yes,27264831,11451
PROP-10673,3,4,2531,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,24307724,9604
PROP-10674,2,3,1038,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,7864926,7577
PROP-10675,2,2,996,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,9372360,9410
PROP-10676,3,3,2218,Fully Furnished,Yes,Yes,No,No,Covered,Yes,No,21885006,9867
PROP-10677,3,4,1723,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,14979762,8694
PROP-10678,3,3,2475,Fully Furnished,No,No,No,No,Open,Yes,Yes,20168775,8149
PROP-10679,4,4,3711,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,No,25015851,6741
PROP-10680,2,3,1117,Unfurnished,No,Yes,No,No,Covered,Yes,No,6475249,5797
PROP-10681,3,4,1865,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,17200895,9223
PROP-10682,2,2,1267,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,16275882,12846
PROP-10683,5,6,9249,Fully Furnished,Yes,Yes,No,No,Covered,No,No,86145186,9314
PROP-10684,2,2,1200,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,12232800,10194
PROP-10685,3,3,2321,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,21926487,9447
PROP-10686,4,4,3305,Fully Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,36378135,11007
PROP-10687,1,2,589,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,4918739,8351
PROP-10688,4,5,4594,Fully Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,57838460,12590
PROP-10689,3,4,2128,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,16306864,7663
PROP-10690,3,4,2090,Unfurnished,No,Yes,No,No,Open,No,No,14078240,6736
PROP-10691,4,4,4955,Semi-Furnished,Yes,No,Yes,Yes,Covered,Yes,Yes,49981085,10087
PROP-10692,2,3,1401,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,11628300,8300
PROP-10693,2,2,1242,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,16036704,12912
PROP-10694,2,2,1139,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,11803457,10363
PROP-10695,4,5,4761,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,45143802,9482
PROP-10696,4,4,3213,Semi-Furnished,Yes,Yes,No,No,Covered,Yes,Yes,35699643,11111
PROP-10697,3,3,1658,Unfurnished,No,Yes,Yes,Yes,Covered,Yes,Yes,18491674,11153
PROP-10698,3,3,1580,Unfurnished,No,No,No,No,Open,Yes,Yes,11325440,7168
PROP-10699,2,2,1304,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,15567152,11938
PROP-10700,3,3,2491,Unfurnished,No,Yes,Yes,Yes,Covered,No,Yes,28731194,11534
PROP-10701,3,4,1731,Unfurnished,No,Yes,No,No,Open,No,No,10408503,6013
PROP-10702,5,6,6273,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,67472388,10756
PROP-10703,4,5,3758,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,42093358,11201
PROP-10704,4,4,3705,Semi-Furnished,Yes,Yes,No,Yes,Private Garage,Yes,Yes,46453290,12538
PROP-10705,3,3,2013,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,18161286,9022
PROP-10706,3,4,2457,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,24796044,10092
PROP-10707,4,5,3354,Fully Furnished,Yes,No,No,No,Covered,Yes,Yes,45255522,13493
PROP-10708,2,3,1302,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,14795928,11364
PROP-10709,4,5,4689,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,52755939,11251
PROP-10710,1,1,488,Semi-Furnished,Yes,Yes,Yes,Yes,,Yes,Yes,4777520,9790
PROP-10711,4,5,2917,Unfurnished,Yes,Yes,No,Yes,Private Garage,No,Yes,32343696,11088
PROP-10712,4,5,4286,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,50557656,11796
PROP-10713,3,3,2299,Fully Furnished,No,Yes,No,No,Covered,Yes,No,19493221,8479
PROP-10714,2,2,1304,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,9974296,7649
PROP-10715,1,1,503,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,5894154,11718
PROP-10716,3,3,2388,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,22318248,9346
PROP-10717,2,2,1425,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,11089350,7782
PROP-10718,4,5,3394,Unfurnished,Yes,Yes,No,No,Covered,Yes,Yes,27583038,8127
PROP-10719,1,2,748,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,8334964,11143
PROP-10720,2,3,916,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,10525756,11491
PROP-10721,3,3,1645,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,16088100,9780
PROP-10722,2,2,1014,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,11200644,11046
PROP-10723,3,3,1712,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,16447184,9607
PROP-10724,2,2,1206,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,15222132,12622
PROP-10725,3,4,2092,Unfurnished,No,Yes,No,No,Covered,Yes,Yes,15296704,7312
PROP-10726,4,4,4735,Semi-Furnished,Yes,No,Yes,Yes,Covered,Yes,Yes,63695220,13452
PROP-10727,3,3,2339,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,25272895,10805
PROP-10728,3,3,2120,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,25302200,11935
PROP-10729,3,3,1907,Fully Furnished,No,No,No,Yes,Covered,Yes,Yes,23961455,12565
PROP-10730,3,3,2282,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,19353642,8481
PROP-10731,2,2,1217,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,11118512,9136
PROP-10732,2,2,1328,Unfurnished,No,Yes,No,Yes,Open,Yes,Yes,9458016,7122
PROP-10733,3,3,2575,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,21279800,8264
PROP-10734,3,4,1883,Semi-Furnished,No,Yes,Yes,Yes,Open,No,Yes,16131661,8567
PROP-10735,3,4,2253,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,22644903,10051
PROP-10736,1,1,822,Semi-Furnished,No,Yes,No,No,,Yes,Yes,8379468,10194
PROP-10737,2,2,1117,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,9423012,8436
PROP-10738,5,5,7013,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,71202989,10153
PROP-10739,2,2,1393,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,11178825,8025
PROP-10740,2,2,1200,Fully Furnished,No,Yes,No,No,Covered,No,Yes,14178000,11815
PROP-10741,2,2,1192,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,9199856,7718
PROP-10742,4,4,3934,Unfurnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,42278698,10747
PROP-10743,2,3,1433,Semi-Furnished,No,Yes,Yes,Yes,Covered,Yes,Yes,14143710,9870
PROP-10744,2,2,1180,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,9006940,7633
PROP-10745,5,5,7083,Unfurnished,Yes,Yes,No,No,Private Garage,No,Yes,92681055,13085
PROP-10746,4,4,3024,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,31845744,10531
PROP-10747,5,6,5749,Fully Furnished,Yes,Yes,No,No,Covered,Yes,Yes,72546631,12619
PROP-10748,2,2,1238,Unfurnished,No,Yes,No,Yes,Covered,Yes,Yes,9392706,7587
PROP-10749,3,4,1806,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,19466874,10779
PROP-10750,4,4,3838,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,42371520,11040
PROP-10751,3,3,1769,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,19023826,10754
PROP-10752,5,5,8564,Semi-Furnished,Yes,Yes,No,No,Private Garage,Yes,Yes,91651928,10702
PROP-10753,5,6,9948,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,87303648,8776
PROP-10754,2,3,951,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,No,9250377,9727
PROP-10755,5,6,8226,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,82054350,9975
PROP-10756,4,5,3321,Fully Furnished,Yes,Yes,Yes,Yes,Private Garage,Yes,Yes,47809116,14396
PROP-10757,3,3,2087,Fully Furnished,No,Yes,No,Yes,Covered,Yes,Yes,20640430,9890
PROP-10758,2,2,1364,Semi-Furnished,No,Yes,No,No,Open,Yes,Yes,10470064,7676
PROP-10759,2,3,1437,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,12835284,8932
PROP-10760,3,4,1661,Semi-Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,17362433,10453
PROP-10761,5,6,7961,Semi-Furnished,Yes,No,No,Yes,Covered,Yes,Yes,67278411,8451
PROP-10762,3,4,2176,Fully Furnished,No,Yes,Yes,Yes,Open,Yes,Yes,21179008,9733
PROP-10763,1,1,487,Semi-Furnished,No,No,No,No,,Yes,Yes,4460433,9159
PROP-10764,2,3,1297,Fully Furnished,No,No,No,Yes,Covered,Yes,Yes,15693700,12100
PROP-10765,2,2,947,Unfurnished,Yes,No,No,No,Covered,Yes,Yes,9530608,10064
PROP-10766,2,2,1162,Fully Furnished,No,Yes,No,Yes,Open,Yes,Yes,10282538,8849
PROP-10767,2,3,1262,Semi-Furnished,No,Yes,No,No,Covered,Yes,Yes,14395634,11407
PROP-10768,2,2,1184,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,9142848,7722
PROP-10769,2,2,1413,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,12871017,9109
PROP-10770,2,2,1237,Semi-Furnished,Yes,Yes,No,No,Open,Yes,Yes,12441746,10058
PROP-10771,2,2,1251,Semi-Furnished,No,No,No,No,Open,Yes,Yes,11962062,9562
PROP-10772,4,4,4500,Fully Furnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,60169500,13371
PROP-10773,4,5,4558,Unfurnished,Yes,Yes,Yes,Yes,Covered,Yes,Yes,44736770,9815
PROP-10774,4,4,2859,Unfurnished,Yes,Yes,No,Yes,Covered,Yes,Yes,27546465,9635
PROP-10775,3,3,1620,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,14283540,8817
PROP-10776,2,2,1066,Fully Furnished,No,Yes,No,No,Covered,Yes,Yes,13051038,12243
PROP-10777,1,1,610,Fully Furnished,No,Yes,No,No,Open,Yes,Yes,6031680,9888
PROP-10778,2,2,1145,Semi-Furnished,No,Yes,No,Yes,Open,Yes,Yes,12213715,10667
PROP-10779,3,3,1558,Unfurnished,No,Yes,Yes,Yes,Open,Yes,Yes,12071384,7748
PROP-10780,3,4,2285,Semi-Furnished,No,Yes,No,Yes,Covered,Yes,Yes,18174890,7954
PROP-10781,4,5,3177,Semi-Furnished,Yes,Yes,No,Yes,Covered,Yes,Yes,28901169,9097
